Column1.1	Column1.2	Column1.3	Column2	Column3	Column4	Column5	Column6
AM162406	Zavarzinella formosa	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	"Zavarzinella	c	type sp.		"
FJ811525	Tuwongella immobilis	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	"Tuwongella	c	type sp.		"
AM850678	Singulisphaera acidiphila	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Singulisphaera	c	type sp.		"
FN391026	Singulisphaera rosea	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Singulisphaera	c			"
KX943553	Tundrisphaera lichenicola	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Tundrisphaera	c	type sp.		"
DQ986200	Aquisphaera giovannonii	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Aquisphaera	c	type sp.		"
KF467528	Paludisphaera borealis	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Paludisphaera	c	type sp.		"
CP002353	Isosphaera pallida	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Isosphaera	c			"
MK559970	Tautonia plasticadhaerens	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Tautonia	c			"
MG653594	Tautonia sociabilis	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	"Tautonia	c	type sp.		"
AB845176	Algisphaera agarilytica	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	"Algisphaera	c	type sp.		"
MK559978	Poriferisphaera corsica	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	"Poriferisphaera	c	type sp.		"
AP012338	Phycisphaera mikurensis	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	"Phycisphaera	c			"
KM036168	Tepidisphaera mucosa	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	"Tepidisphaera	c	type sp.		"
KC665947	Sedimentisphaera cyanobacteriorum	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Sedimentisphaeraceae	"Sedimentisphaera	c			"
KU672518	Sedimentisphaera salicampi	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Sedimentisphaeraceae	"Sedimentisphaera	c	type sp.		"
KX151396	Limihaloglobus sulfuriphilus	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Sedimentisphaeraceae	"Limihaloglobus	c	type sp.		"
KY471010	Anaerohalosphaera lusitana	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	Anaerohalosphaeraceae	"Anaerohalosphaera	c	type sp.		"
JN001489	Haloferula chungangensis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
AB372852	Haloferula harenae	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
AB372853	Haloferula rosea	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c	type sp.		"
AB372854	Haloferula phyci	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
AB372855	Haloferula helveola	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
FJ032193	Haloferula luteola	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
AB372856	Haloferula sargassicola	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Haloferula	c			"
KP101281	Luteolibacter arcticus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
KX185934	Luteolibacter flavescens	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
MN685323	Luteolibacter luteus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
LN833280	Luteolibacter gellanilyticus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
AB331895	Luteolibacter pohnpeiensis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c	type sp.		"
JN630810	Luteolibacter luojiensis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
JQ319003	Luteolibacter yonseiensis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
AB331893	Luteolibacter algae	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
JQ429496	Luteolibacter cuticulihirudinis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Luteolibacter	c			"
DQ302104	Rubritalea marina	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c	type sp.		"
KR108285	Rubritalea profundi	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB297805	Rubritalea spongiae	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB297806	Rubritalea tangerina	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB543683	Rubritalea halochordaticola	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB277853	Rubritalea squalenifaciens	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB353310	Rubritalea sabuli	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Rubritaleaceae	"Rubritalea	c			"
AB331886	Persicirhabdus sediminis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Persicirhabdus	c	type sp.		"
AB331888	Roseibacillus ishigakijimensis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Roseibacillus	c	type sp.		"
AB331889	Roseibacillus ponti	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Roseibacillus	c			"
AB331890	Roseibacillus persicicus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Roseibacillus	c			"
KT254068	Akkermansia glycaniphila	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Akkermansiaceae	"Akkermansia	c			"
CP001071	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Akkermansiaceae	"Akkermansia	c	type sp.		"
JQ319004	Prosthecobacter algae	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c			"
U60015	Prosthecobacter fusiformis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c	type sp.		"
U60012	Prosthecobacter dejongeii	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c			"
U60014	Prosthecobacter debontii	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c			"
AB552872	Brevifollis gellanilyticus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Brevifollis	c	type sp.		"
AB305640	Prosthecobacter fluviatilis	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c			"
AJ966883	Prosthecobacter vanneervenii	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Prosthecobacter	c			"
ABIZ01000001	Verrucomicrobium spinosum	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Verrucomicrobium	c	type sp.		"
MG799125	Phragmitibacter flavus	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Phragmitibacter	c	type sp.		"
AB552861	Roseimicrobium gellanilyticum	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiotales	Verrucomicrobiotaceae	"Roseimicrobium	c	type sp.		"
GU129926	Terrimicrobium sacchariphilum	Bacteria	Verrucomicrobiota	Terrimicrobia	Terrimicrobiales	Terrimicrobiaceae	"Terrimicrobium	c	type sp.		"
HF947551	Limisphaera ngatamarikiensis	Bacteria	Verrucomicrobiota	Verrucomicrobiota_incertae_sedis	Verrucomicrobiota_incertae_sedis	Verrucomicrobiota_incertae_sedis	"Limisphaera	c	type sp.		"
CP001998	Coraliomargarita akajimensis	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Coraliomargarita	c	type sp.		"
MG490168	Coraliomargarita sinensis	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Coraliomargarita	c			"
DQ539046	Puniceicoccus vermicola	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Puniceicoccus	c	type sp.		"
AB292183	Cerasicoccus arenae	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Cerasicoccus	c	type sp.		"
KT751307	Ruficoccus amylovorans	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Ruficoccus	c	type sp.		"
MN689931	Oceanipulchritudo coccoides	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Oceanipulchritudo	c			"
AB286016	Pelagicoccus albus	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Pelagicoccus	c			"
AB286015	Pelagicoccus mobilis	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Pelagicoccus	c	type sp.		"
AB286017	Pelagicoccus litoralis	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Pelagicoccus	c			"
AB297922	Pelagicoccus croceus	Bacteria	Verrucomicrobiota	Opitutae	Puniceicoccales	Puniceicoccaceae	"Pelagicoccus	c			"
AF075271	Alterococcus agarolyticus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Alterococcus	c	type sp.		"
ABEA03000104	Geminisphaera colitermitum	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Geminisphaera	c	type sp.		"
MN197844	Rariglobus hedericola	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Rariglobus	c	type sp.		"
CP001032	Opitutus terrae	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Opitutus	c	type sp.		"
KU670677	Ereboglobus luteus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Ereboglobus	c	type sp.		"
CP023344	Nibricoccus aquaticus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Nibricoccus	c	type sp.		"
KM066003	Cephaloticoccus capnophilus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Cephaloticoccus	c			"
KM066004	Cephaloticoccus primus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Cephaloticoccus	c	type sp.		"
KJ721192	Oleiharenicola alkalitolerans	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Oleiharenicola	c	type sp.		"
MH493678	Oleiharenicola lentus	Bacteria	Verrucomicrobiota	Opitutae	Opitutales	Opitutaceae	"Oleiharenicola	c			"
GCA_900890425	Pontiella desulfatans	Bacteria	Kiritimatiellota	Kiritimatiellae	Kiritimatiellae_incertae_sedis	Pontiellaceae	"Pontiella	c	type sp.		"
CAAHFH010000001	Pontiella sulfatireligans	Bacteria	Kiritimatiellota	Kiritimatiellae	Kiritimatiellae_incertae_sedis	"Pontiella	c			"	
MN909984	Tichowtungia aerotolerans	Bacteria	Kiritimatiellota	Tichowtungiia	Tichowtungiales	Tichowtungiaceae	"Tichowtungia	c	type sp.		"
CP010904	Kiritimatiella glycovorans	Bacteria	Kiritimatiellota	Kiritimatiellae	Kiritimatiellales	Kiritimatiellaceae	"Kiritimatiella	c	type sp.		"
ABCK01000020	Lentisphaera araneosa	Bacteria	Lentisphaerota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	"Lentisphaera	c	type sp.		"
JN175275	Lentisphaera marina	Bacteria	Lentisphaerota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	"Lentisphaera	c			"
KR108286	Lentisphaera profundi	Bacteria	Lentisphaerota	Lentisphaeria	Lentisphaerales	Lentisphaeraceae	"Lentisphaera	c			"
MN537533	Victivallis lenta	Bacteria	Lentisphaerota	Lentisphaeria	Victivallales	Victivallaceae	"Victivallis	c			"
AY049713	Victivallis vadensis	Bacteria	Lentisphaerota	Lentisphaeria	Victivallales	Victivallaceae	"Victivallis	c	type sp.		"
AB558581	Oligosphaera ethanolica	Bacteria	Lentisphaerota	Oligosphaeria	Oligosphaerales	Oligosphaeraceae	"Oligosphaera	c	type sp.		"
D85709	Chlamydia abortus	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
CP002586	Chlamydia psittaci	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
CP006571	Chlamydia avium	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
GQ398026	Chlamydia gallinacea	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
D85708	Chlamydia caviae	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	n			"
D85701	Chlamydia felis	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
D89067	Chlamydia trachomatis	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c	type sp.		"
U73110	Chlamydia suis	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
D85718	Chlamydia muridarum	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
D88317	Chlamydia pecorum	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
AE009440	Chlamydia pneumoniae	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	"Chlamydia	c			"
AF177275	Neochlamydia hartmannellae	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	"Neochlamydia	c	type sp.		"
Y07556	Parachlamydia acanthamoebae	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	"Parachlamydia	c	type sp.		"
FR872582	Simkania negevensis	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	"Simkania	c	type sp.		"
CP001928	Waddlia chondrophila	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Waddliaceae	"Waddlia	c	type sp.		"
KY386500	Abditibacterium utsteinense	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	"Abditibacterium	c	type sp.		"
JF304644	Chitinispirillum alkaliphilum	Bacteria	Fibrobacterota	Chitinispirillia	Chitinispirillales	Chitinispirillaceae	"Chitinispirillum	c			"
JF304641	Chitinivibrio alkaliphilus	Bacteria	Fibrobacterota	Chitinivibrionia	Chitinivibrionales	Chitinivibrionaceae	"Chitinivibrio	c	type sp.		"
HQ687089	Granulicella arctica	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
HQ687090	Granulicella sapmiensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
AM887757	Granulicella pectinivorans	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
HQ687088	Granulicella tundricola	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
AM887759	Granulicella rosea	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
MK053657	Granulicella sibirica	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
MG385062	Edaphobacter lichenicola	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
AM887756	Granulicella aggregans	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
AB548308	Granulicella cerasi	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
AM887758	Granulicella paludicola	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c	type sp.		"
KF017281	Granulicella acidiphila	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
HQ687087	Granulicella mallensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Granulicella	c			"
KM083126	Edaphobacter dinghuensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
KY457230	Edaphobacter acidisoli	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
DQ528761	Edaphobacter aggregans	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
KY434002	Edaphobacter flagellatus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
DQ528760	Edaphobacter modestus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c	type sp.		"
MF150299	Edaphobacter bradus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Edaphobacter	c			"
DQ660892	Terriglobus roseus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terriglobus	c	type sp.		"
HM214537	Terriglobus saanensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terriglobus	c			"
HQ436501	Terriglobus aquaticus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terriglobus	c			"
KP334258	Terriglobus albidus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terriglobus	c			"
JN543507	Terriglobus tenax	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terriglobus	c			"
KX306477	Acidobacterium ailaaui	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidobacterium	c			"
CP001472	Acidobacterium capsulatum	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidobacterium	c	type sp.		"
AB561884	Acidipila rosea	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidipila	c	type sp.		"
KM083127	Acidipila dinghuensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidipila	c			"
LBHJ01000004	Silvibacterium bohemicum	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Silvibacterium	c	type sp.		"
FR666706	Bryocella elongata	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Bryocella	c	type sp.		"
FR774763	Acidicapsa borealis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c	type sp.		"
EU780204	Acidicapsa ligni	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c			"
LC027464	Acidicapsa acidisoli	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c			"
MF150300	Acidicapsa dinghuensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c			"
KF017280	Acidicapsa acidiphila	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c			"
KC662255	Acidicapsa ferrireducens	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Acidicapsa	c			"
HQ995659	Occallatibacter riparius	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Occallatibacter	c	type sp.		"
LAIJ01000009	Terracidiphilus gabretensis	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Terracidiphilus	c	type sp.		"
HQ995661	Occallatibacter savannae	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Occallatibacter	c			"
AM887760	Telmatobacter bradus	Bacteria	Acidobacteriota	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	"Telmatobacter	c	type sp.		"
AM162405	Bryobacter aggregatus	Bacteria	Acidobacteriota	Acidobacteriia	Bryobacterales	Bryobacteraceae	"Bryobacter	c	type sp.		"
KJ461654	Paludibaculum fermentans	Bacteria	Acidobacteriota	Acidobacteriia	Bryobacterales	Bryobacteraceae	"Paludibaculum	c	type sp.		"
KF245633	Aridibacter kavangonensis	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Aridibacter	c			"
KX443571	Aridibacter nitratireducens	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Aridibacter	c			"
KF245634	Aridibacter famidurans	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Aridibacter	c	type sp.		"
KP334257	Tellurimicrobium multivorans	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Tellurimicrobium	c	type sp.		"
KP638491	Stenotrophobacter namibiensis	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Stenotrophobacter	c	type sp.		"
KP638489	Stenotrophobacter roseus	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Stenotrophobacter	c			"
KF840371	Stenotrophobacter terrae	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	"Stenotrophobacter	c			"
